Agency,City,State,NTD ID,Reporter Type,Report Year,Primary UZA Population,Agency VOMS,Mode,TOS,Mode VOMS,Guideway,Stations,Administrative Buildings,Maintenance Buildings,Passenger Vehicles,Other Vehicles,Fare Collection Equipment,Communication & Information Systems,Other,Total
Kanawha Valley Regional Transportation Authority,Charleston,WV,30001,Full,2018,153199.0,46.0,DR,DO,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Link Transit,Wenatchee,WA,43,Full,2018,67227.0,46.0,DR,PT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central Oregon Intergovernmental Council,Bend,OR,57,Full,2018,83794.0,45.0,DR,DO,9.0,0.0,0.0,0.0,0.0,85000.0,0.0,0.0,0.0,0.0,85000.0
Central Oregon Intergovernmental Council,Bend,OR,57,Full,2018,83794.0,45.0,DR,PT,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ark-Tex Council of Governments ,Texarkana,TX,6R05-60145,Rural,2018,0.0,45.0,CB,DO,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ventura County Transportation Commission,Ventura,CA,90164,Full,2018,367260.0,45.0,MB,PT,5.0,0.0,0.0,0.0,0.0,0.0,0.0,62230.0,0.0,0.0,62230.0
Via Mobility Services,Boulder,CO,8R01-80285,Rural,2018,0.0,45.0,DR,DO,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81548.0
Ark-Tex Council of Governments ,Texarkana,TX,6R05-60145,Rural,2018,0.0,45.0,MB,DO,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359064.0
Ark-Tex Council of Governments ,Texarkana,TX,6R05-60145,Rural,2018,0.0,45.0,DR,DO,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162227.0
Kern Regional Transit,Bakersfield,CA,9R02-91059,Rural,2018,0.0,45.0,MB,PT,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37250.0
Ventura County Transportation Commission,Ventura,CA,90164,Full,2018,367260.0,45.0,CB,PT,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kern Regional Transit,Bakersfield,CA,9R02-91059,Rural,2018,0.0,45.0,DR,PT,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6064.0
Central Oregon Intergovernmental Council,Bend,OR,57,Full,2018,83794.0,45.0,MB,PT,13.0,0.0,95385.0,0.0,0.0,1721602.0,0.0,0.0,0.0,0.0,1816987.0
Central Oregon Intergovernmental Council,Bend,OR,57,Full,2018,83794.0,45.0,CB,DO,13.0,0.0,1002360.0,0.0,0.0,19278.0,0.0,0.0,0.0,0.0,1021638.0
Ventura County Transportation Commission,Ventura,CA,90164,Full,2018,367260.0,45.0,DR,PT,10.0,0.0,0.0,0.0,0.0,0.0,0.0,124461.0,0.0,0.0,124461.0
Central Oregon Intergovernmental Council,Bend,OR,57,Full,2018,83794.0,45.0,MB,DO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monroe County Transportation  Authority,Scotrun,PA,30137,Full,2018,54316.0,44.0,MB,DO,9.0,0.0,0.0,11380.0,0.0,0.0,0.0,0.0,0.0,11234.0,22614.0
Eastern Sierra Transit Authority,Bishop,CA,9R02-91062,Rural,2018,0.0,44.0,CB,DO,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12210.0
Santee Wateree Regional Transportation Authority,Sumter,SC,40100,Full,2018,73107.0,44.0,CB,DO,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Staten Island Rapid Transit Operating Authority, dba:  MTA Staten Island Railway",Staten Island,NY,20099,Full,2018,18351295.0,44.0,HR,DO,44.0,20812391.0,6553258.0,21356.0,20335858.0,8533999.0,0.0,0.0,1668521.0,6910.0,57932293.0
Monroe County Transportation  Authority,Scotrun,PA,30137,Full,2018,54316.0,44.0,DT,PT,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monroe County Transportation  Authority,Scotrun,PA,30137,Full,2018,54316.0,44.0,DR,DO,31.0,0.0,0.0,0.0,0.0,378982.0,0.0,0.0,0.0,0.0,378982.0
"Fort Bend County, Texas, dba: Fort Bend County Public Transportation",Sugar Land,TX,60103,Full,2018,4944332.0,44.0,MB,PT,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"City of Arlington, dba: Handitran",Arlington,TX,60041,Full,2018,5121892.0,44.0,DT,PT,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"OCCK, Inc.",Salina,KS,7R02-70145,Rural,2018,0.0,44.0,DR,DO,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118029.0
Santee Wateree Regional Transportation Authority,Sumter,SC,40100,Full,2018,73107.0,44.0,DR,DO,26.0,0.0,0.0,74258.0,76490.0,1175204.0,0.0,0.0,20649.0,0.0,1346601.0
Eastern Sierra Transit Authority,Bishop,CA,9R02-91062,Rural,2018,0.0,44.0,MB,DO,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385897.0
"Cape Fear Public Transportation Authority, dba: Wave Transit",Wilmington,NC,40006,Full,2018,219957.0,44.0,MB,PT,25.0,0.0,856193.0,0.0,0.0,936647.0,21533.0,0.0,7680.0,104747.0,1926800.0
"Manatee County Board of County Commissioners, dba: Manatee County Area Transit",Sarasota,FL,40026,Full,2018,643260.0,44.0,MB,DO,22.0,0.0,0.0,12455.0,0.0,938716.0,136722.0,5826.0,78874.0,797359.0,1969952.0
"Manatee County Board of County Commissioners, dba: Manatee County Area Transit",Sarasota,FL,40026,Full,2018,643260.0,44.0,DR,DO,22.0,0.0,0.0,0.0,0.0,352325.0,0.0,0.0,0.0,0.0,352325.0
"Fort Bend County, Texas, dba: Fort Bend County Public Transportation",Sugar Land,TX,60103,Full,2018,4944332.0,44.0,DR,PT,21.0,0.0,0.0,0.0,1198977.0,1694310.0,0.0,0.0,54041.0,0.0,2947328.0
"Fort Bend County, Texas, dba: Fort Bend County Public Transportation",Sugar Land,TX,60103,Full,2018,4944332.0,44.0,CB,PT,20.0,0.0,0.0,0.0,0.0,148745.0,0.0,0.0,0.0,124050.0,272795.0
"Cape Fear Public Transportation Authority, dba: Wave Transit",Wilmington,NC,40006,Full,2018,219957.0,44.0,VP,DO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"City of Arlington, dba: Handitran",Arlington,TX,60041,Full,2018,5121892.0,44.0,MB,PT,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"OCCK, Inc.",Salina,KS,7R02-70145,Rural,2018,0.0,44.0,MB,DO,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274712.0
"Cape Fear Public Transportation Authority, dba: Wave Transit",Wilmington,NC,40006,Full,2018,219957.0,44.0,DR,DO,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"City of Arlington, dba: Handitran",Arlington,TX,60041,Full,2018,5121892.0,44.0,DR,DO,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santee Wateree Regional Transportation Authority,Sumter,SC,40100,Full,2018,73107.0,44.0,MB,DO,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Sierra Transit Authority,Bishop,CA,9R02-91062,Rural,2018,0.0,44.0,DR,DO,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14025.0
"City of Fairfield, California, dba: Fairfield and Suisun Transit",Fairfield,CA,90092,Full,2018,133683.0,43.0,DR,PT,9.0,0.0,0.0,0.0,0.0,11449.0,0.0,0.0,0.0,0.0,11449.0
Marble Valley Regional Transit District,Rutland,VT,1R06-10154,Rural,2018,0.0,43.0,CB,DO,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142500.0
"Board of  Clermont County Commissioners, dba: Clermont Transportation Connection",Batavia,OH,50166,Full,2018,1624827.0,43.0,MB,DO,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Virginia University - Morgantown Personal Rapid Transit,Morgantown,WV,30107,Full,2018,70350.0,43.0,MG,DO,43.0,55243.0,220714.0,0.0,7828.0,0.0,0.0,0.0,530956.0,0.0,814741.0
University of Michigan Parking and Transportation Services,Ann Arbor,MI,50158,Full,2018,306022.0,43.0,MB,DO,43.0,0.0,0.0,0.0,0.0,3905074.0,0.0,0.0,0.0,0.0,3905074.0
"Yadkin Valley Economic Development District, Inc.",Boonville,NC,4R06-41134,Rural,2018,0.0,43.0,MB,DO,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yadkin Valley Economic Development District, Inc.",Boonville,NC,4R06-41134,Rural,2018,0.0,43.0,DR,DO,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712658.0
Connecticut Department of Transportation,Newington,CT,10102,Full,2018,924859.0,43.0,CR,PT,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Board of  Clermont County Commissioners, dba: Clermont Transportation Connection",Batavia,OH,50166,Full,2018,1624827.0,43.0,DR,PT,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"City of Fairfield, California, dba: Fairfield and Suisun Transit",Fairfield,CA,90092,Full,2018,133683.0,43.0,MB,PT,17.0,0.0,13805841.0,0.0,0.0,234860.0,0.0,0.0,93685.0,280680.0,14415066.0
Marble Valley Regional Transit District,Rutland,VT,1R06-10154,Rural,2018,0.0,43.0,DR,DO,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201413.0
Marble Valley Regional Transit District,Rutland,VT,1R06-10154,Rural,2018,0.0,43.0,MB,DO,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37174.0
"City of Fairfield, California, dba: Fairfield and Suisun Transit",Fairfield,CA,90092,Full,2018,133683.0,43.0,CB,PT,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Board of  Clermont County Commissioners, dba: Clermont Transportation Connection",Batavia,OH,50166,Full,2018,1624827.0,43.0,DR,DO,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31132.0,0.0,31132.0
Connecticut Department of Transportation,Newington,CT,10102,Full,2018,924859.0,43.0,CB,PT,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Board of  Clermont County Commissioners, dba: Clermont Transportation Connection",Batavia,OH,50166,Full,2018,1624827.0,43.0,MB,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"KY River Foothills Development Council, Inc.",Richmond,KY,4R04-40979,Rural,2018,0.0,42.0,MB,DO,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Huron Transit Corporation,Bad Axe,MI,5R03-50370,Rural,2018,0.0,42.0,DR,DO,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538853.0
Mid-Nebraska Community Action,Kearney,NE,7R04-70081,Rural,2018,0.0,42.0,DR,DO,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676318.0
"South Plains Community Action Association, Inc.",Levelland ,TX,6R05-60159,Rural,2018,0.0,42.0,DR,DO,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013706.0
"KY River Foothills Development Council, Inc.",Richmond,KY,4R04-40979,Rural,2018,0.0,42.0,DR,DO,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363437.0
"Okaloosa County Board of County Commissioners, dba: Emerald Coast Rider",Fort Walton Beach,FL,40128,Full,2018,191917.0,42.0,DR,PT,32.0,0.0,0.0,0.0,318635.0,0.0,0.0,0.0,0.0,0.0,318635.0
Housatonic Area Regional Transit ,Danbury,CT,10051,Full,2018,168136.0,42.0,MB,DO,28.0,0.0,0.0,0.0,0.0,21760.0,31300.0,0.0,39679.0,7155.0,99894.0
"South Plains Community Action Association, Inc.",Levelland ,TX,6R05-60159,Rural,2018,0.0,42.0,CB,DO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Housatonic Area Regional Transit ,Danbury,CT,10051,Full,2018,168136.0,42.0,DR,DO,14.0,0.0,0.0,0.0,0.0,446020.0,17607.0,0.0,0.0,1202.0,464829.0
"Okaloosa County Board of County Commissioners, dba: Emerald Coast Rider",Fort Walton Beach,FL,40128,Full,2018,191917.0,42.0,MB,PT,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mason County Transportation Authority,Shelton,WA,0R03-00315,Rural,2018,0.0,41.0,VP,DO,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Menominee Indian Tribe of Wisconsin,Keshena,WI,55228,Reduced,2018,0.0,41.0,MB,DO,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93380.0
Solano County Transit,Vallejo,CA,90232,Full,2018,165074.0,41.0,DR,PT,8.0,0.0,0.0,0.0,0.0,32727.0,0.0,0.0,0.0,0.0,32727.0
Napa Valley Transportation Authority,Napa,CA,90088,Full,2018,83913.0,41.0,CB,PT,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Downeast Transportation, Inc. ",Ellsworth,ME,1R03-10175,Rural,2018,0.0,41.0,CB,DO,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Anne Arundel County, dba: County Agency",Annapolis,MD,30129,Full,2018,2203663.0,41.0,MB,PT,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"City of Waukesha , dba: Waukesha Metro Transit",Waukesha,WI,50096,Full,2018,1376476.0,41.0,DR,DO,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Marion County Senior Services, dba: Marion Transit",Ocala,FL,4R02-41080,Rural,2018,0.0,41.0,DR,DO,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125208.0
"Greene County Transit Board, dba: Greene CATS Public Transit",Xenia,OH,50165,Full,2018,724091.0,41.0,DR,PT,41.0,0.0,0.0,0.0,5863.0,224865.0,0.0,0.0,8510.0,0.0,239238.0
"Orange-Newark-Elizabeth, Inc.",Elizabeth,NJ,20166,Full,2018,18351295.0,41.0,MB,DO,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Central Mass Transit District,Jacksonville,IL,5R01-50414,Rural,2018,0.0,41.0,DR,DO,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38034.0
East Texas Council of Governments ,Kilgore,TX,6R05-60186,Rural,2018,0.0,41.0,DR,DO,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1596503.0
"Anne Arundel County, dba: County Agency",Annapolis,MD,30129,Full,2018,2203663.0,41.0,DR,PT,36.0,0.0,0.0,0.0,0.0,68000.0,0.0,0.0,0.0,0.0,68000.0
"Downeast Transportation, Inc. ",Ellsworth,ME,1R03-10175,Rural,2018,0.0,41.0,MB,DO,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1428500.0
Menominee Indian Tribe of Wisconsin,Keshena,WI,55228,Reduced,2018,0.0,41.0,DR,DO,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240121.0
Mason County Transportation Authority,Shelton,WA,0R03-00315,Rural,2018,0.0,41.0,CB,DO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61470.0
"City of Waukesha , dba: Waukesha Metro Transit",Waukesha,WI,50096,Full,2018,1376476.0,41.0,DR,PT,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Napa Valley Transportation Authority,Napa,CA,90088,Full,2018,83913.0,41.0,MB,PT,24.0,0.0,0.0,0.0,0.0,39100.0,0.0,0.0,36721.0,8593.0,84414.0
"City of Waukesha , dba: Waukesha Metro Transit",Waukesha,WI,50096,Full,2018,1376476.0,41.0,MB,DO,21.0,0.0,23602.0,77349.0,51491.0,831933.0,0.0,0.0,0.0,0.0,984375.0
Rogue Valley Transportation District,Medford,OR,34,Full,2018,154081.0,41.0,DR,PT,21.0,0.0,0.0,216129.0,0.0,416102.0,0.0,0.0,0.0,0.0,632231.0
Solano County Transit,Vallejo,CA,90232,Full,2018,165074.0,41.0,MB,PT,21.0,0.0,7978.0,13551.0,452050.0,368827.0,0.0,0.0,22419.0,0.0,864825.0
Rogue Valley Transportation District,Medford,OR,34,Full,2018,154081.0,41.0,MB,DO,20.0,0.0,33780.0,391404.0,252232.0,194193.0,65512.0,598459.0,45460.0,0.0,1581040.0
Mason County Transportation Authority,Shelton,WA,0R03-00315,Rural,2018,0.0,41.0,DR,DO,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534653.0
Solano County Transit,Vallejo,CA,90232,Full,2018,165074.0,41.0,CB,PT,12.0,0.0,61034.0,0.0,486739.0,3176664.0,0.0,0.0,0.0,0.0,3724437.0
"City of Waukesha , dba: Waukesha Metro Transit",Waukesha,WI,50096,Full,2018,1376476.0,41.0,CB,PT,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mason County Transportation Authority,Shelton,WA,0R03-00315,Rural,2018,0.0,41.0,MB,DO,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416983.0
Napa Valley Transportation Authority,Napa,CA,90088,Full,2018,83913.0,41.0,DR,PT,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28440.0,0.0,28440.0
East Texas Council of Governments ,Kilgore,TX,6R05-60186,Rural,2018,0.0,41.0,MB,DO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Menominee Indian Tribe of Wisconsin,Keshena,WI,55228,Reduced,2018,0.0,41.0,DR,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Menominee Indian Tribe of Wisconsin,Keshena,WI,55228,Reduced,2018,0.0,41.0,MB,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of Harrisonburg Department of Public Transportation,Harrisonburg,VA,30094,Full,2018,66784.0,40.0,DR,DO,8.0,0.0,0.0,0.0,0.0,58149.0,0.0,0.0,0.0,0.0,58149.0
Four County Transit,Cedar Bluff,VA,3R06-30174,Rural,2018,0.0,40.0,MB,DO,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582761.0
West Alabama Rural Public Transportation,Demopolis,AL,4R01-44926,Rural,2018,0.0,40.0,DR,DO,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tri-County Community Council, Inc",Bonifay,FL,4R02-41186,Rural,2018,0.0,40.0,DR,DO,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102416.0
Pennsylvania Department of Transportation,Harrisburg,PA,30057,Full,2018,5441567.0,40.0,CR,PT,40.0,0.0,22525678.0,0.0,0.0,0.0,0.0,0.0,167108.0,0.0,22692786.0
"Harlan County Community Action Agency, Inc.",Harlan,KY,4R04-41098,Rural,2018,0.0,40.0,DR,DO,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400639.0
Connecticut Department of Transportation - CTTRANSIT Stamford Division,Hartford,CT,10056,Full,2018,923311.0,40.0,MB,DO,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shawnee Mass Transit District,Vienna,IL,5R01-50315,Rural,2018,0.0,40.0,DR,DO,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211927.0
City of Harrisonburg Department of Public Transportation,Harrisonburg,VA,30094,Full,2018,66784.0,40.0,MB,DO,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25340.0,0.0,25340.0
Saginaw Transit Authority Regional Service,Saginaw,MI,50039,Full,2018,126265.0,40.0,MB,DO,30.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,86568.0,0.0,1086568.0
Shawnee Mass Transit District,Vienna,IL,5R01-50315,Rural,2018,0.0,40.0,MB,DO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"City of Fayetteville, dba: Fayetteville Area System of Transit",Fayetteville,NC,40009,Full,2018,310282.0,40.0,MB,DO,23.0,0.0,487052.0,0.0,0.0,89625.0,0.0,0.0,26002.0,16449.0,619128.0
"City of Fayetteville, dba: Fayetteville Area System of Transit",Fayetteville,NC,40009,Full,2018,310282.0,40.0,DR,DO,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4529.0,0.0,4529.0
Saginaw Transit Authority Regional Service,Saginaw,MI,50039,Full,2018,126265.0,40.0,DR,DO,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28856.0,0.0,28856.0
"City of Visalia  , dba: Visalia Transit",Visalia,CA,90091,Full,2018,219454.0,39.0,DR,PT,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"City of Racine, Wisconsin, dba: RYDE",Racine,WI,50006,Full,2018,133700.0,39.0,DR,DO,7.0,0.0,0.0,0.0,0.0,140631.0,0.0,0.0,0.0,0.0,140631.0
Park City Municipal Corporation,Park City,UT,8R06-80284,Rural,2018,0.0,39.0,DR,DO,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610045.0
Muskogee County Public Transit Authority,Muskogee,OK,6R04-60203,Rural,2018,0.0,39.0,MB,DO,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86569.0
Isabella County Transportation Commission,Mt. Pleasant,MI,5R03-50244,Rural,2018,0.0,39.0,MB,DO,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Spartanburg Regional Health Services, Inc.",Spartanburg,SC,40244,Full,2018,180786.0,39.0,DR,DO,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Baldwin County Commission, dba: Baldwin Regional Area Transit System",Robertsdale,AL,40928,Full,2018,57383.0,39.0,DR,DO,39.0,0.0,0.0,0.0,0.0,784020.0,0.0,0.0,0.0,0.0,784020.0
Northeast Iowa Community Action Corporation,Decorah,IA,7R01-70195,Rural,2018,0.0,39.0,DR,DO,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691084.0
Texas State University,San Marcos,TX,60269,Full,2018,52826.0,39.0,MB,PT,39.0,0.0,0.0,0.0,0.0,393473.0,0.0,0.0,0.0,0.0,393473.0
Muskogee County Public Transit Authority,Muskogee,OK,6R04-60203,Rural,2018,0.0,39.0,DR,DO,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40331.0
Isabella County Transportation Commission,Mt. Pleasant,MI,5R03-50244,Rural,2018,0.0,39.0,DR,DO,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69905.0
Park City Municipal Corporation,Park City,UT,8R06-80284,Rural,2018,0.0,39.0,MB,DO,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9642816.0
"City of Visalia  , dba: Visalia Transit",Visalia,CA,90091,Full,2018,219454.0,39.0,CB,PT,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"City of Racine, Wisconsin, dba: RYDE",Racine,WI,50006,Full,2018,133700.0,39.0,CB,PT,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"City of Racine, Wisconsin, dba: RYDE",Racine,WI,50006,Full,2018,133700.0,39.0,MB,DO,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lake County Board of County Commissioners, dba: LakeXpress",Tavares,FL,40158,Full,2018,131337.0,39.0,DR,PT,29.0,0.0,0.0,0.0,0.0,779948.0,0.0,0.0,0.0,0.0,779948.0
"City of Visalia  , dba: Visalia Transit",Visalia,CA,90091,Full,2018,219454.0,39.0,MB,PT,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719691.0,719691.0
"City of Santa Fe, dba: Santa Fe Trails",Santa Fe,NM,60077,Full,2018,89284.0,39.0,MB,DO,26.0,0.0,0.0,0.0,34818.0,0.0,0.0,0.0,151294.0,277349.0,463461.0
Su Tran LLC dba: Sioux Area Metro,Sioux Falls,SD,80002,Full,2018,156777.0,39.0,DR,DO,20.0,0.0,0.0,0.0,0.0,1487451.0,0.0,0.0,0.0,0.0,1487451.0
Su Tran LLC dba: Sioux Area Metro,Sioux Falls,SD,80002,Full,2018,156777.0,39.0,MB,DO,19.0,0.0,0.0,0.0,100000.0,1087851.0,0.0,0.0,0.0,0.0,1187851.0
"City of Santa Fe, dba: Santa Fe Trails",Santa Fe,NM,60077,Full,2018,89284.0,39.0,DR,DO,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lake County Board of County Commissioners, dba: LakeXpress",Tavares,FL,40158,Full,2018,131337.0,39.0,MB,PT,10.0,0.0,0.0,0.0,0.0,938936.0,0.0,0.0,113508.0,0.0,1052444.0
Crawford Area Transportation Authority,Meadville,PA,3R04-30185,Rural,2018,0.0,38.0,MB,DO,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5750130.0
Kennebec Valley Community Action Program,Waterville,ME,1R03-10155,Rural,2018,0.0,38.0,MB,DO,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229350.0
"County of Placer, dba: Placer County Department of Public Works",Auburn,CA,90196,Full,2018,1723634.0,38.0,VP,PT,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Butler County Regional Transit Authority,Hamilton,OH,50157,Full,2018,1624827.0,38.0,CB,DO,8.0,0.0,0.0,0.0,0.0,187768.0,0.0,0.0,5057.0,0.0,192825.0
"County of Placer, dba: Placer County Department of Public Works",Auburn,CA,90196,Full,2018,1723634.0,38.0,DR,PT,7.0,0.0,0.0,0.0,0.0,310418.0,0.0,0.0,0.0,0.0,310418.0
"County of Placer, dba: Placer County Department of Public Works",Auburn,CA,90196,Full,2018,1723634.0,38.0,CB,PT,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Gulf Coast Center,Texas City,TX,60082,Full,2018,106383.0,38.0,CB,DO,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"North Central Alabama Regional Council of Governments, dba: NARCOG Regional Transit Agency",Decatur,AL,40265,Full,2018,70436.0,38.0,DR,DO,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
County of Atlantic,Northfield,NJ,20199,Full,2018,248402.0,38.0,DR,DO,38.0,0.0,0.0,0.0,0.0,58452.0,0.0,0.0,0.0,0.0,58452.0
Siouxland Regional Transit System,Sioux City,IA,7R01-70129,Rural,2018,0.0,38.0,DR,DO,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365698.0
