ntd_id,agency_name,reporting_module,mode,expense_type,passenger_paid_fares,organization_paid_fares,total_fares
90194,City of Atascadero,Urban,DR,Funds Expended on Operations,34896,0.0,34896.0
90196,County of Placer,Urban,CB,Funds Earned During Period,40847,0.0,40847.0
90196,County of Placer,Urban,DR,Funds Earned During Period,34455,0.0,34455.0
90196,County of Placer,Urban,MB,Funds Earned During Period,248047,172480.0,420527.0
90196,County of Placer,Urban,MB,Funds Earned During Period,2483,0.0,2483.0
90196,County of Placer,Urban,VP,Funds Earned During Period,11930,0.0,11930.0
90197,City of Tracy,Urban,DR,Funds Expended on Operations,26270,0.0,26270.0
90197,City of Tracy,Urban,MB,Funds Expended on Operations,47798,29284.0,77082.0
90198,City of Porterville,Urban,DR,Funds Expended on Operations,51651,41897.0,93548.0
90198,City of Porterville,Urban,MB,Funds Expended on Operations,0,164924.0,164924.0
90200,Kings County Area Public Transit Agency,Urban,DR,Funds Earned During Period,26265,4428.0,30693.0
90200,Kings County Area Public Transit Agency,Urban,MB,Funds Earned During Period,157793,115605.0,273398.0
90200,Kings County Area Public Transit Agency,Urban,VP,Funds Earned During Period,490475,0.0,490475.0
90201,City of Turlock,Urban,DR,Funds Earned During Period,6618,0.0,6618.0
90201,City of Turlock,Urban,MB,Funds Earned During Period,78160,0.0,78160.0
90206,San Luis Obispo Regional Transit Authority,Urban,DR,Funds Earned During Period,87501,0.0,87501.0
90206,San Luis Obispo Regional Transit Authority,Urban,MB,Funds Earned During Period,798550,0.0,798550.0
90208,Butte County Association of Governments,Urban,DR,Funds Earned During Period,95560,82567.0,178127.0
90208,Butte County Association of Governments,Urban,MB,Funds Earned During Period,297902,539868.0,837770.0
90209,"Valley Metro Rail, Inc.",Urban,LR,Funds Earned During Period,4958048,199695.0,5157743.0
90211,Anaheim Transportation Network,Urban,DR,Funds Earned During Period,524175,0.0,524175.0
90211,Anaheim Transportation Network,Urban,MB,Funds Earned During Period,3096998,5341883.0,8438881.0
90213,City of Petaluma,Urban,DR,Funds Earned During Period,21582,897.0,22479.0
90213,City of Petaluma,Urban,MB,Funds Earned During Period,151101,15757.0,166858.0
90216,County of Sacramento Municipal Services Agency Department of Transportation,Rural,CB,Funds Expended on Operations,37759,0.0,37759.0
90216,County of Sacramento Municipal Services Agency Department of Transportation,Rural,DR,Funds Expended on Operations,39297,0.0,39297.0
90216,County of Sacramento Municipal Services Agency Department of Transportation,Rural,MB,Funds Expended on Operations,3440,0.0,3440.0
90217,City of Manteca,Urban,DR,Funds Expended on Operations,11836,0.0,11836.0
90217,City of Manteca,Urban,MB,Funds Expended on Operations,22311,0.0,22311.0
90218,Riverside County Transportation Commission,Urban,VP,Funds Earned During Period,493275,0.0,493275.0
90219,Northern Arizona Intergovernmental Public Transportation Authority,Urban,DR,Funds Earned During Period,12512,75702.0,88214.0
90219,Northern Arizona Intergovernmental Public Transportation Authority,Urban,MB,Funds Earned During Period,581947,547869.0,1129816.0
90219,Northern Arizona Intergovernmental Public Transportation Authority,Urban,VP,Funds Earned During Period,57947,0.0,57947.0
90222,Pima Association of Governments,Urban,VP,Funds Earned During Period,172478,0.0,172478.0
90225,San Francisco Bay Area Water Emergency Transportation Authority,Urban,FB,Funds Earned During Period,8232071,0.0,8232071.0
90226,Imperial County Transportation Commission,Urban,DR,Funds Earned During Period,17833,0.0,17833.0
90226,Imperial County Transportation Commission,Urban,MB,Funds Earned During Period,230064,0.0,230064.0
90229,El Dorado County Transit Authority,Urban,CB,Funds Expended on Operations,109476,0.0,109476.0
90229,El Dorado County Transit Authority,Urban,DR,Funds Expended on Operations,31892,128554.0,160446.0
90229,El Dorado County Transit Authority,Urban,MB,Funds Expended on Operations,91567,0.0,91567.0
90230,California Vanpool Authority,Urban,VP,Funds Earned During Period,12992764,0.0,12992764.0
90232,Solano County Transit,Urban,CB,Funds Earned During Period,966894,7521.0,974415.0
90232,Solano County Transit,Urban,DR,Funds Earned During Period,49135,0.0,49135.0
90232,Solano County Transit,Urban,MB,Funds Earned During Period,419730,0.0,419730.0
90233,Yuma County Intergovernmental Public Transportation Authority,Urban,DR,Funds Earned During Period,3532,0.0,3532.0
90233,Yuma County Intergovernmental Public Transportation Authority,Urban,MB,Funds Earned During Period,327295,13658.0,340953.0
90233,Yuma County Intergovernmental Public Transportation Authority,Urban,VP,Funds Earned During Period,411216,0.0,411216.0
90234,Marin County Transit District,Urban,DR,Funds Earned During Period,226819,0.0,226819.0
90234,Marin County Transit District,Urban,MB,Funds Earned During Period,1946052,329907.0,2275959.0
90237,County of Kaua'i - Transportation Agency,Rural,DR,Funds Expended on Operations,84603,104293.0,188896.0
90237,County of Kaua'i - Transportation Agency,Rural,MB,Funds Expended on Operations,300763,33795.0,334558.0
90238,City of Delano,Urban,DR,Funds Expended on Operations,12704,36751.0,49455.0
90238,City of Delano,Urban,MB,Funds Expended on Operations,41102,0.0,41102.0
90239,City of Sierra Vista,Urban,DR,Funds Expended on Operations,11372,0.0,11372.0
90239,City of Sierra Vista,Urban,MB,Funds Expended on Operations,45488,0.0,45488.0
90241,County of Maui,Urban,CB,Funds Earned During Period,84820,0.0,84820.0
90241,County of Maui,Urban,DR,Funds Earned During Period,84242,0.0,84242.0
90241,County of Maui,Urban,MB,Funds Earned During Period,1329318,0.0,1329318.0
90243,Easy Lift Transportation,Urban,DR,Funds Expended on Operations,135934,1010274.0,1146208.0
90247,City of Alhambra,Urban,MB,Funds Expended on Operations,44703,0.0,44703.0
90249,City of Avalon,Urban,DR,Funds Expended on Operations,17734,0.0,17734.0
90249,City of Avalon,Urban,MB,Funds Expended on Operations,59304,0.0,59304.0
90250,City of Azusa,Urban,DR,Funds Expended on Operations,5403,0.0,5403.0
90251,City of Baldwin Park,Urban,DR,Funds Expended on Operations,2448,0.0,2448.0
90251,City of Baldwin Park,Urban,MB,Funds Expended on Operations,35222,0.0,35222.0
90252,City of Bell,Urban,DR,Funds Expended on Operations,974,0.0,974.0
90252,City of Bell,Urban,MB,Funds Expended on Operations,9362,0.0,9362.0
90253,City of Bell Gardens,Urban,DR,Funds Expended on Operations,3873,0.0,3873.0
90253,City of Bell Gardens,Urban,MB,Funds Expended on Operations,32046,0.0,32046.0
90254,City of Bellflower,Urban,DR,Funds Expended on Operations,2279,0.0,2279.0
90254,City of Bellflower,Urban,MB,Funds Expended on Operations,13334,0.0,13334.0
90256,City of Burbank,Urban,DR,Funds Expended on Operations,2638,0.0,2638.0
90256,City of Burbank,Urban,MB,Funds Expended on Operations,66217,0.0,66217.0
90257,City of Calabasas,Urban,DR,Funds Expended on Operations,8409,0.0,8409.0
90257,City of Calabasas,Urban,MB,Funds Expended on Operations,7773,0.0,7773.0
90258,City of Carson,Urban,DR,Funds Expended on Operations,41244,0.0,41244.0
90258,City of Carson,Urban,DR,Funds Expended on Operations,34456,0.0,34456.0
90258,City of Carson,Urban,MB,Funds Expended on Operations,420,0.0,420.0
90259,City of Cerritos,Urban,DR,Funds Expended on Operations,6220,0.0,6220.0
90259,City of Cerritos,Urban,MB,Funds Expended on Operations,16723,0.0,16723.0
90260,City of Compton,Urban,DR,Funds Expended on Operations,190,0.0,190.0
90260,City of Compton,Urban,MB,Funds Expended on Operations,30867,0.0,30867.0
90261,City of Covina,Urban,DR,Funds Expended on Operations,6564,0.0,6564.0
90262,City of Cudahy,Urban,DR,Funds Expended on Operations,2192,0.0,2192.0
90265,City of El Monte,Urban,DR,Funds Expended on Operations,7621,0.0,7621.0
90265,City of El Monte,Urban,MB,Funds Expended on Operations,3387,0.0,3387.0
90265,City of El Monte,Urban,MB,Funds Expended on Operations,75126,0.0,75126.0
90266,City of Glendora,Urban,DR,Funds Expended on Operations,3818,0.0,3818.0
90266,City of Glendora,Urban,MB,Funds Expended on Operations,5076,0.0,5076.0
90267,City of Huntington Park,Urban,DR,Funds Expended on Operations,30323,0.0,30323.0
90267,City of Huntington Park,Urban,MB,Funds Expended on Operations,27461,0.0,27461.0
90269,Los Angeles County Dept. of Public Works - Athens Shuttle Service,Urban,MB,Funds Expended on Operations,5176,0.0,5176.0
90270,Los Angeles County Department of Public Works - Avocado Heights,Urban,MB,Funds Expended on Operations,4249,0.0,4249.0
90271,Los Angeles County Department of Public Works - East L.A.,Urban,DR,Funds Expended on Operations,2404,0.0,2404.0
90271,Los Angeles County Department of Public Works - East L.A.,Urban,MB,Funds Expended on Operations,51971,0.0,51971.0
90272,Los Angeles County Department of Public Works - East Valinda,Urban,MB,Funds Expended on Operations,4866,0.0,4866.0
90273,Los Angeles County Dept. of Public Works - Florence-Firestone,Urban,MB,Funds Expended on Operations,23976,0.0,23976.0
90275,Los Angeles County Dept. of Public Works - Lennox Shuttle,Urban,MB,Funds Expended on Operations,9173,0.0,9173.0
90276,Los Angeles County Department of Public Works - South Whittier,Urban,MB,Funds Expended on Operations,16996,0.0,16996.0
90277,Los Angeles County Department of Public Works - Whittier,Urban,DR,Funds Expended on Operations,8599,0.0,8599.0
90278,Los Angeles County Dept. of Public Works - Willowbrook Shuttle,Urban,MB,Funds Expended on Operations,4447,0.0,4447.0
90279,Los Angeles County Dept. of Public Works - Willowbrook et al.,Urban,DR,Funds Expended on Operations,940,0.0,940.0
90281,City of Lynwood,Urban,MB,Funds Expended on Operations,27688,0.0,27688.0
90282,City of Malibu,Urban,DR,Funds Expended on Operations,1941,0.0,1941.0
90283,City of Manhattan Beach,Urban,DR,Funds Expended on Operations,2194,0.0,2194.0
90285,City of Monrovia,Urban,DR,Funds Expended on Operations,3678,0.0,3678.0
90287,Palos Verdes Peninsula Transit Authority,Urban,DR,Funds Expended on Operations,8171,0.0,8171.0
90287,Palos Verdes Peninsula Transit Authority,Urban,MB,Funds Expended on Operations,190691,0.0,190691.0
90289,City of Rosemead,Urban,DR,Funds Expended on Operations,2818,0.0,2818.0
90289,City of Rosemead,Urban,MB,Funds Expended on Operations,7944,0.0,7944.0
90291,City of South Gate,Urban,DR,Funds Expended on Operations,50153,0.0,50153.0
90291,City of South Gate,Urban,MB,Funds Expended on Operations,16329,0.0,16329.0
90292,City of South Pasadena,Urban,DR,Funds Expended on Operations,1872,0.0,1872.0
90293,City of West Covina,Urban,DR,Funds Expended on Operations,2970,0.0,2970.0
90293,City of West Covina,Urban,MB,Funds Expended on Operations,18957,0.0,18957.0
90296,City of Claremont,Urban,DR,Funds Expended on Operations,6599,0.0,6599.0
90296,City of Claremont,Urban,DR,Funds Expended on Operations,4143,0.0,4143.0
90299,Sonoma-Marin Area Rail Transit District,Urban,CR,Funds Earned During Period,1283111,0.0,1283111.0
90302,San Bernardino County Transportation Authority,Urban,VP,Funds Earned During Period,846000,0.0,846000.0
90303,Santa Barbara County Association of Governments,Urban,CB,Funds Expended on Operations,465590,0.0,465590.0
90305,Lake Havasu City Transit,Urban,DR,Funds Expended on Operations,31838,529.0,32367.0
90306,Stanislaus Regional Transit Authority,Urban,CB,Funds Earned During Period,31331,0.0,31331.0
90306,Stanislaus Regional Transit Authority,Urban,DR,Funds Earned During Period,131625,0.0,131625.0
90306,Stanislaus Regional Transit Authority,Urban,MB,Funds Earned During Period,467039,55000.0,522039.0
90999,Government of Guam-Guam Regional Transit Authority,Rural,DR,Funds Expended on Operations,5817,108.0,5925.0
90999,Government of Guam-Guam Regional Transit Authority,Rural,MB,Funds Expended on Operations,9339,8340.0,17679.0
91000,Amador Regional Transit System,Rural,CB,Funds Expended on Operations,4546,0.0,4546.0
91000,Amador Regional Transit System,Rural,DR,Funds Expended on Operations,13185,19582.0,32767.0
91000,Amador Regional Transit System,Rural,MB,Funds Expended on Operations,31432,0.0,31432.0
91001,City of Show Low,Rural,MB,Funds Expended on Operations,19380,1952.0,21332.0
91002,City of Corcoran,Rural,DR,Funds Expended on Operations,39478,0.0,39478.0
91004,Port of Administration Authority,Rural,FB,Funds Expended on Operations,67575,0.0,67575.0
91005,Madera County,Rural,CB,Funds Expended on Operations,30413,0.0,30413.0
91005,Madera County,Rural,DR,Funds Expended on Operations,12802,0.0,12802.0
91006,City of Ridgecrest,Rural,DR,Funds Expended on Operations,24541,0.0,24541.0
91006,City of Ridgecrest,Rural,MB,Funds Expended on Operations,3496,0.0,3496.0
91007,Fresno County Rural Transit Agency,Rural,DR,Funds Expended on Operations,42675,0.0,42675.0
91007,Fresno County Rural Transit Agency,Rural,MB,Funds Expended on Operations,60208,0.0,60208.0
91008,Modoc Transportation Agency,Rural,DR,Funds Expended on Operations,8671,0.0,8671.0
91008,Modoc Transportation Agency,Rural,MB,Funds Expended on Operations,25195,0.0,25195.0
91009,San Benito County LTA,Rural,CB,Funds Expended on Operations,21038,0.0,21038.0
91009,San Benito County LTA,Rural,DR,Funds Expended on Operations,42621,0.0,42621.0
91009,San Benito County LTA,Rural,MB,Funds Expended on Operations,7133,0.0,7133.0
91010,City of Cottonwood,Rural,DR,Funds Expended on Operations,7892,0.0,7892.0
91010,City of Cottonwood,Rural,MB,Funds Expended on Operations,107506,0.0,107506.0
91012,Mountain Area Regional Transit Authority,Rural,CB,Funds Expended on Operations,44630,0.0,44630.0
91012,Mountain Area Regional Transit Authority,Rural,DR,Funds Expended on Operations,22819,0.0,22819.0
91012,Mountain Area Regional Transit Authority,Rural,MB,Funds Expended on Operations,270609,0.0,270609.0
91014,City of Rio Vista,Rural,DR,Funds Expended on Operations,4440,0.0,4440.0
91014,City of Rio Vista,Rural,MB,Funds Expended on Operations,6452,0.0,6452.0
91016,"Helping Hands Agency, Inc.",Rural,MB,Funds Expended on Operations,3762,0.0,3762.0
91018,City of Arcata,Rural,MB,Funds Expended on Operations,34842,139430.0,174272.0
91020,City of Needles,Rural,MB,Funds Expended on Operations,34319,0.0,34319.0
91022,Lincoln County Transportation,Rural,DR,Funds Expended on Operations,1434,0.0,1434.0
91023,Humboldt County,Rural,DR,Funds Expended on Operations,2858,0.0,2858.0
91027,City of Arvin,Rural,DR,Funds Expended on Operations,3428,0.0,3428.0
91027,City of Arvin,Rural,MB,Funds Expended on Operations,32958,0.0,32958.0
91028,City of Solvang,Rural,DR,Funds Expended on Operations,4314,0.0,4314.0
91028,City of Solvang,Rural,MB,Funds Expended on Operations,44461,0.0,44461.0
91029,Nye County Senior Nutrition,Rural,DR,Funds Expended on Operations,1127,0.0,1127.0
91032,City of Auburn,Rural,DR,Funds Expended on Operations,9759,0.0,9759.0
91032,City of Auburn,Rural,MB,Funds Expended on Operations,23815,0.0,23815.0
91035,Trinity County,Rural,MB,Funds Expended on Operations,19960,0.0,19960.0
91036,Humboldt Transit Authority,Rural,CB,Funds Expended on Operations,453979,29371.0,483350.0
91036,Humboldt Transit Authority,Rural,MB,Funds Expended on Operations,77691,1040.0,78731.0
91037,City of Bullhead,Rural,DR,Funds Expended on Operations,17072,3360.0,20432.0
91037,City of Bullhead,Rural,MB,Funds Expended on Operations,82663,8687.0,91350.0
91038,Sierra County Transportation Commission,Rural,DR,Funds Expended on Operations,18421,2300.0,20721.0
91041,City of Dixon,Rural,DR,Funds Expended on Operations,66399,0.0,66399.0
91043,City of Guadalupe,Rural,DR,Funds Expended on Operations,3342,0.0,3342.0
91043,City of Guadalupe,Rural,MB,Funds Expended on Operations,37373,0.0,37373.0
91045,COTA,Rural,DR,Funds Expended on Operations,14564,46833.0,61397.0
91047,Mendocino Transit Authority,Rural,DR,Funds Expended on Operations,36569,11250.0,47819.0
91047,Mendocino Transit Authority,Rural,MB,Funds Expended on Operations,159146,32268.0,191414.0
91052,City of Douglas,Rural,MB,Funds Expended on Operations,20361,149.0,20510.0
91053,Lake Transit Authority,Rural,DR,Funds Expended on Operations,21329,0.0,21329.0
91053,Lake Transit Authority,Rural,MB,Funds Expended on Operations,290649,0.0,290649.0
91055,Tulare County Area Transit,Rural,DR,Funds Expended on Operations,3273,0.0,3273.0
